62,State: 01\County code: 125\Year: 20140101\Rows: 122
62,State: 01\County code: 125\Year: 20150101\Rows: 121
62,State: 01\County code: 125\Year: 20160101\Rows: 122
62,State: 01\County code: 125\Year: 20170101\Rows: 122
62,State: 01\County code: 125\Year: 20180101\Rows: 122
62,State: 01\County code: 125\Year: 20190101\Rows: 121
63,State: 01\County code: 127\Year: 20100101\Rows: 122
63,State: 01\County code: 127\Year: 20110101\Rows: 110
69,State: 02\County code: 020\Year: 20100101\Rows: 26289
69,State: 02\County code: 020\Year: 20110101\Rows: 26309
69,State: 02\County code: 020\Year: 20120101\Rows: 26352
69,State: 02\County code: 020\Year: 20130101\Rows: 17520
69,State: 02\County code: 020\Year: 20140101\Rows: 17520
69,State: 02\County code: 020\Year: 20150101\Rows: 17518
69,State: 02\County code: 020\Year: 20160101\Rows: 17568
69,State: 02\County code: 020\Year: 20170101\Rows: 17520
69,State: 02\County code: 020\Year: 20180101\Rows: 17520
69,State: 02\County code: 020\Year: 20190101\Rows: 13104
74,State: 02\County code: 090\Year: 20100101\Rows: 455
74,State: 02\County code: 090\Year: 20110101\Rows: 405
74,State: 02\County code: 090\Year: 20120101\Rows: 510
74,State: 02\County code: 090\Year: 20130101\Rows: 384
74,State: 02\County code: 090\Year: 20140101\Rows: 391
74,State: 02\County code: 090\Year: 20150101\Rows: 434
74,State: 02\County code: 090\Year: 20160101\Rows: 457
74,State: 02\County code: 090\Year: 20170101\Rows: 1100
74,State: 02\County code: 090\Year: 20180101\Rows: 1394
74,State: 02\County code: 090\Year: 20190101\Rows: 1370
77,State: 02\County code: 110\Year: 20100101\Rows: 8818
77,State: 02\County code: 110\Year: 20110101\Rows: 8762
77,State: 02\County code: 110\Year: 20120101\Rows: 8781
77,State: 02\County code: 110\Year: 20130101\Rows: 8758
77,State: 02\County code: 110\Year: 20140101\Rows: 8760
77,State: 02\County code: 110\Year: 20150101\Rows: 8793
77,State: 02\County code: 110\Year: 20160101\Rows: 8845
77,State: 02\County code: 110\Year: 20170101\Rows: 8815
77,State: 02\County code: 110\Year: 20180101\Rows: 8796
77,State: 02\County code: 110\Year: 20190101\Rows: 8760
78,State: 02\County code: 122\Year: 20110101\Rows: 1741
78,State: 02\County code: 122\Year: 20120101\Rows: 8758
78,State: 02\County code: 122\Year: 20130101\Rows: 4378
78,State: 02\County code: 122\Year: 20140101\Rows: 3112
82,State: 02\County code: 170\Year: 20100101\Rows: 8874
82,State: 02\County code: 170\Year: 20110101\Rows: 21091
82,State: 02\County code: 170\Year: 20120101\Rows: 26433
82,State: 02\County code: 170\Year: 20130101\Rows: 26391
82,State: 02\County code: 170\Year: 20140101\Rows: 26398
82,State: 02\County code: 170\Year: 20150101\Rows: 19852
82,State: 02\County code: 170\Year: 20160101\Rows: 17566
82,State: 02\County code: 170\Year: 20170101\Rows: 17520
82,State: 02\County code: 170\Year: 20180101\Rows: 17546
82,State: 02\County code: 170\Year: 20190101\Rows: 13753
96,State: 04\County code: 001\Year: 20100101\Rows: 119
96,State: 04\County code: 001\Year: 20110101\Rows: 63
96,State: 04\County code: 001\Year: 20120101\Rows: 104
96,State: 04\County code: 001\Year: 20140101\Rows: 122
96,State: 04\County code: 001\Year: 20150101\Rows: 120
96,State: 04\County code: 001\Year: 20160101\Rows: 122
96,State: 04\County code: 001\Year: 20170101\Rows: 122
96,State: 04\County code: 001\Year: 20180101\Rows: 124
96,State: 04\County code: 001\Year: 20190101\Rows: 123
97,State: 04\County code: 003\Year: 20100101\Rows: 62
97,State: 04\County code: 003\Year: 20110101\Rows: 61
97,State: 04\County code: 003\Year: 20120101\Rows: 61
97,State: 04\County code: 003\Year: 20130101\Rows: 4447
97,State: 04\County code: 003\Year: 20140101\Rows: 8760
97,State: 04\County code: 003\Year: 20150101\Rows: 8760
97,State: 04\County code: 003\Year: 20160101\Rows: 8784
97,State: 04\County code: 003\Year: 20170101\Rows: 8760
97,State: 04\County code: 003\Year: 20180101\Rows: 8760
97,State: 04\County code: 003\Year: 20190101\Rows: 8760
98,State: 04\County code: 005\Year: 20100101\Rows: 63
98,State: 04\County code: 005\Year: 20110101\Rows: 63
98,State: 04\County code: 005\Year: 20120101\Rows: 62
98,State: 04\County code: 005\Year: 20130101\Rows: 61
102,State: 04\County code: 012\Year: 20140101\Rows: 8760
102,State: 04\County code: 012\Year: 20150101\Rows: 8760
102,State: 04\County code: 012\Year: 20160101\Rows: 8784
102,State: 04\County code: 012\Year: 20170101\Rows: 8760
102,State: 04\County code: 012\Year: 20180101\Rows: 8760
102,State: 04\County code: 012\Year: 20190101\Rows: 8760
103,State: 04\County code: 013\Year: 20100101\Rows: 18561
103,State: 04\County code: 013\Year: 20110101\Rows: 43928
103,State: 04\County code: 013\Year: 20120101\Rows: 61983
103,State: 04\County code: 013\Year: 20130101\Rows: 70478
